itemID,korName,engName,specialRule,nationName
1001,약용크림,Medicated cream,"[국내선] 객실, 위탁수하물 반입 가능                                   [국제선] 위탁수하물 반입 시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용물품이나, 시판약품 또는 의사처방전이 있는 처방 약품의 경우 비행여정에 적합한 용량은 투명비닐지퍼백이 없더라도 객실 허용 가능                                                      * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능, 의약품인 경우 의사 처방전 등 관련 증명서를 보안검색요원에게 제시하고 적정하다고 판단될 경우 비행중 필요한 용량에 한해 객실 반입 가능[Domestic flgihts] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. For controlled LAGs restrictions but comercially available medicines or prescription medicines with doctor's letters the amount needed by the passenger during the flight may be allowed as carry-on baggage without 1 quart size clear plastic zip top bag.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag. For controlled LAGs but comercially available medicine the amount needed by the passenger during the flight may be allowed as carry-on or checked baggage without a zip-lock bag.",korea
1013,샴푸,Shampoo,"[국내선] 객실, 위탁수하물 반입 가능[국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용* 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
879,장조림 통조림,Canned meat with sauce,"[국내선] 객실, 위탁수하물 반입 가능                          [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 액체 포함 통조림류(참치, 꽁치, 장조림, 깻잎, 후르츠칵테일 등)는 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                         * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flgihts] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. Can foods containing liquid (e.g. tuna, soy sauce meat, perilla leaf, fruit cocktail etc.) are carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
886,만년필잉크,Fountain pen ink,"[국내선] 객실, 위탁수하물 반입 가능                           [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                     * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. liquid, aerosol and gel  items are carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
887,린스,Hair Conditioner,"[국내선] 객실, 위탁수하물 반입 가능[국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용* 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
898,배추김치,Baechukimchi,"[국내선] 객실, 위탁수하물 반입 가능[국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 액체 포함 음식물은 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용* 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. Foods containing liquid are carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100ml,g) bottles or less (by volume), 1 quart size clear plastic zip top bag. For controlled LAGs but comercially available medicine the amount needed by the passenger during the flight may be allowed as carry-on or checked baggage without a zip-lock bag.",korea
904,공포탄,Blank ammunitionn,"단, 위탁수하물로 반입할 경우, 해당 항공사의 승인이 필요하며, 『항공위험물 운송기술기준』(국토교통부 고시)에 적합한 경우에만 가능* Ammunition as checked baggage MUST obtain the approval of the airlines you are flying on and meet the requirements of 「Regulation for Transport of Dangerous Goods by Air」(MOLIT Standards).",korea
910,스프레이페인트,Spray pqaint,,korea
915,수성페인트,Water paint,"단, 산업안전보건법(제41조)에 따른 물질안전보건자료(MSDS)를 해당 항공사에게 제시하고 안전한 물질로 판단되는 경우에 한해 위탁수하물로 반입 가능If a passenger wishes to bring chemical and toxic substances into the aircraft, the passenger must submit a Material Safety Data Sheet (MSDS) according to the Industrial Safety and Health Act to the air transport business operator, and they can be sent as checked baggage only when they are judged to be safe.",korea
918,휘발유,Gasoline,,korea
924,배구공,Volleyball,"단, 공기가 1/3이상 주입된 공은 객실, 위탁수하물 반입 불가A ball filled air more than 1/3 of the total volume is not allowed in carry-on and checked baggage.",korea
927,비강스프레이,Nasal spray,"[국내선] 객실, 위탁수하물 반입 가능                                   [국제선] 위탁수하물 반입 시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용물품이나, 시판약품 또는 의사처방전이 있는 처방 약품의 경우 비행여정에 적합한 용량은 투명비닐지퍼백이 없더라도 객실 허용 가능                                                      * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능, 의약품인 경우 의사 처방전 등 관련 증명서를 보안검색요원에게 제시하고 적정하다고 판단될 경우 비행중 필요한 용량에 한해 객실 반입 가능[Domestic flgihts] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. For controlled LAGs restrictions but comercially available medicines or prescription medicines with doctor's letters the amount needed by the passenger during the flight may be allowed as carry-on baggage without 1 quart size clear plastic zip top bag.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag. For controlled LAGs but comercially available medicine the amount needed by the passenger during the flight may be allowed as carry-on or checked baggage without a zip-lock bag.",korea
939,스케이트보드,Skateboard,"단, 배터리가 없는 경우에만 반입 가능A skateboard with batteries are not permitted to be carried as carry-on and checked baggage.",korea
952,에탄올,Ethanol,,korea
895,아이스크림,Ice cream,"[국내선] 객실, 위탁수하물 반입 가능[국제선] 위탁수하물 반입 시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용* 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
